depcity,arrcity,brand,marketshare1,price,fritime,citycenter,priced,timed,death,ontime,satisfaction,poll,yrinc,b201,b202,b203,b301,b302,b303,b401,b502,pop_dep,pop_arr,elector,candidates,brand_g,mkt,groupshare,lnmarketshare_g,outshare,mktshare2,mktshare,casualtyrate,casualty,moninc,edu,mayor_arr,city1,city2,city3,city4,city5,city6,city8,city9,city11,city12,city13,city14,city16,mayor_dep,mayor,unemploymentrate_arr,unemploymentrate_dep,houseinc_arr,houseinc_dep,drive,stand,sit,train,HSR,Rail,highway,priced2,houseinc_arr2,houseinc_dep2,unemploymentrate_arr2,unemploymentrate_dep2,death2,ontime2,satisfaction2,fritime2,timed2,poll2,casualtyrate2,moninc2,deathontime,deathsatis,ontimesatis,timedcasual,timedontime,timedsatis,pricedtimed,pop_depontime,pop_depsatis,pop_deptimed,casualtyratesatis,casualtyrateontime,casualsatisontime,deaths,ontimes,satisfactions,prices,fritimes,priceds,timeds,casualtyrates,ontimesatis_2,moninctimed
1,14,502,.027074696,.77598453,1.0520459,5.3729219,.79407531,1.0520709,77.5,9.0290003,8.3059998,.2,561773.06,0,0,0,0,0,0,0,1,2.697644,.70663399,.565557,2,5,114,.027074696,0,.93152714,.027074696,-3.5382257,.050000001,720,6.0104446,7.2209997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.97,4.0300002,6.6599998,15.75,1,0,1,0,0,0,1,.63055557,44.355598,248.0625,15.7609,16.240902,6006.25,81.522842,68.989632,1.1068007,1.1068531,4,.0025000002,36.125446,699.7475,643.71497,74.994873,.052603543,9.4991484,8.7385006,.83542347,24357028,22406630,2838112.8,.41529998,.45145002,3.7497437,59,26.274502,23.376001,1.3117499,12.314593,1.3774502,12.320014,19.017002,614.19281,6.3234138
1,16,301,.001638761,.89850003,5.7676282,6.5042524,.92040008,5.7694349,19.666666,8.3169994,7.7920003,2.8,562622.44,0,0,0,1,0,0,0,0,2.697644,.84911299,.68681002,2,2,116,.001638761,0,.71537483,.001638761,-6.078866,6.3390002,59,6.0104446,7.2209997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.8199999,4.0300002,5.4000001,15.75,0,1,0,1,0,1,0,.84713632,29.160002,248.0625,14.5924,16.240902,386.77774,69.172478,60.715267,33.265533,33.286381,784,40.182922,36.125446,163.56766,153.24266,64.806061,36.572449,47.984386,44.955441,5.3101883,22436304,21020042,15563882,49.39349,52.721462,410.80563,174.66666,26.293001,23.83,2.5794683,14.11931,2.6384697,14.12271,6.4390006,626.56219,34.676868
1,16,401,.28019434,.56999999,5.3000002,5.6461039,.58901066,5.3015685,77.5,9.1219997,7.7319999,2.8,562622.44,0,0,0,0,0,0,1,0,2.697644,.84911299,.68681002,2,4,116,.28019434,0,.71537483,.28019434,-.93732321,.050000001,31,6.0104446,7.2209997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.8199999,4.0300002,5.4000001,15.75,0,0,1,0,0,0,1,.34693354,29.160002,248.0625,14.5924,16.240902,6006.25,83.210876,59.783821,28.090002,28.106628,784,.0025000002,36.125446,706.95496,599.22998,70.531303,.26507843,48.360905,40.991726,3.1226804,24607908,20858184,14301744,.38659999,.45609999,3.5265651,116.83333,25.488001,23.889999,2.9079683,14.586938,2.9698591,14.590576,12.728001,608.90833,31.864784
1,16,302,0,.6925,7.389524,6.5042524,.71440011,7.3913302,19.666666,8.1420002,7.7920003,2.8,562622.44,0,0,0,0,1,0,0,0,2.697644,.84911299,.68681002,2,2,116,.001638761,-223.8447,.71537483,1.0000000e-10,-22.690903,6.3390002,59,6.0104446,7.2209997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.8199999,4.0300002,5.4000001,15.75,0,1,0,1,0,1,0,.51036751,29.160002,248.0625,14.5924,16.240902,386.77774,66.292168,60.715267,54.605064,54.631763,784,40.182922,36.125446,160.12599,153.24266,63.442467,46.853645,60.180214,57.593246,5.2803674,21964218,21020042,19939178,49.39349,51.612141,402.1618,174.66666,26.468,23.83,2.7854681,12.497414,2.8444698,12.500814,6.4390006,630.73242,44.425182
1,16,502,.0027920571,1.3169681,1.4297864,5.3729219,1.335059,1.4298112,77.5,9.0290003,8.3059998,2.8,562622.44,0,0,0,0,0,0,0,1,2.697644,.84911299,.68681002,2,5,116,.0027920571,0,.71537483,.0027920571,-5.5460281,.050000001,720,6.0104446,7.2209997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.8199999,4.0300002,5.4000001,15.75,1,0,1,0,0,0,1,1.7823826,29.160002,248.0625,14.5924,16.240902,6006.25,81.522842,68.989632,2.0442894,2.0443602,784,.0025000002,36.125446,699.7475,643.71497,74.994873,.071490563,12.909766,11.876012,1.9088824,24357028,22406630,3857121.8,.41529998,.45145002,3.7497437,116.83333,25.581001,23.316,2.1610003,18.457151,2.2238107,18.462334,12.728001,596.44666,8.5938015
2,3,201,.000050899998,.345,.18333334,13.693944,.39110807,.1871372,0,9.9949999,8.54,.88,706363.06,1,0,0,0,0,0,0,0,2.1681914,2.055259,1.5687129,3,1,203,.013067265,-5.5480027,.43778014,.000050899998,-9.0596094,0,0,3.9731786,4.0469999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4.0300002,3.97,7.5,8.9750004,0,0,1,1,1,0,0,.15296552,56.25,80.550629,16.240902,15.7609,0,99.900024,72.931602,.033611111,.035020333,77.440002,0,15.786148,0,0,85.3573,0,1.8704363,1.5981517,.073190868,21671074,18516356,405749.28,0,0,0,214,64.415497,56.493996,.72441506,6.1038914,.97329402,6.121912,19.117001,3639.0889,.74352956
2,3,203,.0097758677,.13500001,.18333334,13.693944,.18110807,.1871372,0,9.9949999,8.54,.88,706363.06,0,0,1,0,0,0,0,0,2.1681914,2.055259,1.5687129,3,1,203,.013067265,-.29019335,.43778014,.0097758677,-3.8018,0,0,3.9731786,4.0469999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4.0300002,3.97,7.5,8.9750004,0,1,0,1,1,0,0,.032800134,56.25,80.550629,16.240902,15.7609,0,99.900024,72.931602,.033611111,.035020333,77.440002,0,15.786148,0,0,85.3573,0,1.8704363,1.5981517,.033892058,21671074,18516356,405749.28,0,0,0,214,64.415497,56.493996,.9344151,6.1038914,1.1832939,6.121912,19.117001,3639.0889,.74352956
2,3,202,.0032404971,.14,.18333334,13.693944,.18610808,.1871372,0,9.9949999,8.54,.88,706363.06,0,1,0,0,0,0,0,0,2.1681914,2.055259,1.5687129,3,1,203,.013067265,-1.3943835,.43778014,.0032404971,-4.9059901,0,0,3.9731786,4.0469999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4.0300002,3.97,7.5,8.9750004,0,0,1,1,1,0,0,.034636218,56.25,80.550629,16.240902,15.7609,0,99.900024,72.931602,.033611111,.035020333,77.440002,0,15.786148,0,0,85.3573,0,1.8704363,1.5981517,.034827746,21671074,18516356,405749.28,0,0,0,214,64.415497,56.493996,.92941511,6.1038914,1.1782939,6.121912,19.117001,3639.0889,.74352956
2,3,303,.10385705,.047499999,1.0677007,9.3841009,.07909666,1.0703074,19.666666,9.8155003,7.7920003,.88,706363.06,0,0,0,0,0,1,0,0,2.1681914,2.055259,1.5687129,3,2,203,.11291175,-.083591133,.43778014,.10385705,-1.4387014,6.3390002,59,3.9731786,4.0469999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4.0300002,3.97,7.5,8.9750004,0,1,0,1,0,1,0,.0062562814,56.25,80.550629,16.240902,15.7609,386.77774,96.344048,60.715267,1.1399848,1.1455579,77.440002,40.182922,15.786148,193.03816,153.24266,76.482384,6.7846785,10.505602,8.3398352,.084657736,21281884,16894548,2320631.3,49.39349,62.220459,484.82184,194.33333,64.595001,57.241997,1.0219151,5.2195239,1.2853054,5.2387419,12.778,3697.5469,4.2525225
2,3,502,.43624085,.12308174,.47840506,9.1953888,.15404299,.47844762,77.5,9.0290003,8.3059998,.88,706363.06,0,0,0,0,0,0,0,1,2.1681914,2.055259,1.5687129,3,5,203,.43624085,0,.43778014,.43624085,-.0035223216,.050000001,720,3.9731786,4.0469999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4.0300002,3.97,7.5,8.9750004,1,0,1,0,0,0,1,.023729242,56.25,80.550629,16.240902,15.7609,6006.25,81.522842,68.989632,.22887141,.22891212,77.440002,.0025000002,15.786148,699.7475,643.71497,74.994873,.023922382,4.3199039,3.9739857,.073701501,19576602,18008998,1037366.1,.41529998,.45145002,3.7497437,136.5,65.3815,56.727997,.94633335,5.8088198,1.2103591,5.8306017,19.067001,3708.9614,1.9009578
2,3,301,.006100751,.073833339,.88422221,9.3841009,.10542998,.88682896,19.666666,8.3169994,7.7920003,.88,706363.06,0,0,0,1,0,0,0,0,2.1681914,2.055259,1.5687129,3,2,203,.11291175,-2.9181948,.43778014,.006100751,-4.2733049,6.3390002,59,3.9731786,4.0469999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4.0300002,3.97,7.5,8.9750004,0,1,0,1,0,1,0,.011115482,56.25,80.550629,16.240902,15.7609,386.77774,69.172478,60.715267,.78184891,.78646559,77.440002,40.182922,15.786148,163.56766,153.24266,64.806061,5.6216087,7.3757558,6.9101715,.093498364,18032848,16894548,1922815,49.39349,52.721462,410.80563,194.33333,66.093498,57.241997,.99558175,5.4030027,1.258972,5.4222202,12.778,3783.3237,3.5235298
2,3,302,.0029539519,.057,1.0568966,9.3841009,.088596657,1.0595032,19.666666,8.1420002,7.7920003,.88,706363.06,0,0,0,0,1,0,0,0,2.1681914,2.055259,1.5687129,3,2,203,.11291175,-3.6434627,.43778014,.0029539519,-4.9985728,6.3390002,59,3.9731786,4.0469999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4.0300002,3.97,7.5,8.9750004,0,1,0,1,0,1,0,.0078493673,56.25,80.550629,16.240902,15.7609,386.77774,66.292168,60.715267,1.1170304,1.122547,77.440002,40.182922,15.786148,160.12599,153.24266,63.442467,6.7161908,8.6264753,8.2556496,.093868442,17653416,16894548,2297205.8,49.39349,51.612141,402.1618,194.33333,66.268501,57.241997,1.0124151,5.2303281,1.2758054,5.2495461,12.778,3793.3413,4.2095957
2,3,401,0,.148,2.25,9.1806145,.17891151,2.2525504,77.5,9.1219997,7.7319999,.88,706363.06,0,0,0,0,0,0,1,0,2.1681914,2.055259,1.5687129,3,4,203,0,0,.43778014,1.0000000e-10,-22.199812,.050000001,31,3.9731786,4.0469999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4.0300002,3.97,7.5,8.9750004,0,0,1,0,0,0,1,.032009326,56.25,80.550629,16.240902,15.7609,6006.25,83.210876,59.783821,5.0625,5.0739832,77.440002,.0025000002,15.786148,706.95496,599.22998,70.531303,.11262752,20.547764,17.416719,.40300718,19778242,16764456,4883960.5,.38659999,.45609999,3.5265651,136.5,65.288498,57.301998,.92141509,4.0372248,1.1854906,4.0564985,19.067001,3741.1614,8.9497852
2,4,203,.018828234,.70499998,.82499999,13.693944,.75110811,.8288039,0,9.9949999,8.54,.89999998,677954.5,0,0,1,0,0,0,0,0,2.1681914,2.714642,2.093689,2,1,204,.062510282,-1.1999736,.64913106,.018828234,-3.540277,0,0,3.9731786,4.0469999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3.96,3.97,8.8999996,8.9750004,0,1,0,1,1,0,0,.56416339,79.209991,80.550629,15.681601,15.7609,0,99.900024,72.931602,.68062496,.68691587,81,0,15.786148,0,0,85.3573,0,8.2838945,7.0779853,.62252134,21671074,18516356,1797005.6,0,0,0,214,64.415497,56.493996,3.4335337,15.057757,3.6824126,15.075777,19.117001,3639.0889,3.2929859
2,4,302,.0067096432,.26188889,3.2672765,9.3841009,.29348552,3.2698832,19.666666,8.1420002,7.7920003,.89999998,677954.5,0,0,0,0,1,0,0,0,2.1681914,2.714642,2.093689,2,2,204,.025118832,-1.3200721,.64913106,.0067096432,-4.5720887,6.3390002,59,3.9731786,4.0469999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3.96,3.97,8.8999996,8.9750004,0,1,0,1,0,1,0,.086133748,79.209991,80.550629,15.681601,15.7609,386.77774,66.292168,60.715267,10.675096,10.692136,81,40.182922,15.786148,160.12599,153.24266,63.442467,20.727791,26.62339,25.478931,.95966339,17653416,16894548,7089733,49.39349,51.612141,402.1618,194.33333,66.268501,57.241997,3.8766446,12.61548,4.1400352,12.634698,12.778,3793.3413,12.99183
2,4,401,.15395154,.28333333,3.0444446,9.1806145,.31424484,3.0469944,77.5,9.1219997,7.7319999,.89999998,677954.5,0,0,0,0,0,0,1,0,2.1681914,2.714642,2.093689,2,4,204,.15395154,0,.64913106,.15395154,-1.4389968,.050000001,31,3.9731786,4.0469999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3.96,3.97,8.8999996,8.9750004,0,0,1,0,0,0,1,.098749816,79.209991,80.550629,15.681601,15.7609,6006.25,83.210876,59.783821,9.2686424,9.2841749,81,.0025000002,15.786148,706.95496,599.22998,70.531303,.15234973,27.794683,23.559361,.95750225,19778242,16764456,6606467.5,.38659999,.45609999,3.5265651,136.5,65.288498,57.301998,3.8552003,12.838312,4.119276,12.857587,19.067001,3741.1614,12.106254
2,4,201,.0031206119,1.0599999,.82499999,13.693944,1.1061081,.8288039,0,9.9949999,8.54,.89999998,677954.5,1,0,0,0,0,0,0,0,2.1681914,2.714642,2.093689,2,1,204,.062510282,-2.9973021,.64913106,.0031206119,-5.3376055,0,0,3.9731786,4.0469999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3.96,3.97,8.8999996,8.9750004,0,0,1,1,1,0,0,1.2234751,79.209991,80.550629,15.681601,15.7609,0,99.900024,72.931602,.68062496,.68691587,81,0,15.786148,0,0,85.3573,0,8.2838945,7.0779853,.91674668,21671074,18516356,1797005.6,0,0,0,214,64.415497,56.493996,3.0785336,15.057757,3.3274126,15.075777,19.117001,3639.0889,3.2929859
2,4,303,.001142985,.2185,3.3441019,9.3841009,.25009665,3.3467085,19.666666,9.8155003,7.7920003,.89999998,677954.5,0,0,0,0,0,1,0,0,2.1681914,2.714642,2.093689,2,2,204,.025118832,-3.0899746,.64913106,.001142985,-6.3419914,6.3390002,59,3.9731786,4.0469999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3.96,3.97,8.8999996,8.9750004,0,1,0,1,0,1,0,.062548332,79.209991,80.550629,15.681601,15.7609,386.77774,96.344048,60.715267,11.183018,11.200458,81,40.182922,15.786148,193.03816,153.24266,76.482384,21.214787,32.849617,26.077555,.83700061,21281884,16894548,7256305,49.39349,62.220459,484.82184,194.33333,64.595001,57.241997,3.9200337,12.538655,4.183424,12.557873,12.778,3697.5469,13.297071
2,4,502,.10928827,.54008931,1.2949382,9.1953888,.57105052,1.2949808,77.5,9.0290003,8.3059998,.89999998,677954.5,0,0,0,0,0,0,0,1,2.1681914,2.714642,2.093689,2,5,204,.10928827,0,.64913106,.10928827,-1.7816455,.050000001,720,3.9731786,4.0469999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3.96,3.97,8.8999996,8.9750004,1,0,1,0,0,0,1,.32609871,79.209991,80.550629,15.681601,15.7609,6006.25,81.522842,68.989632,1.676865,1.6769751,81,.0025000002,15.786148,699.7475,643.71497,74.994873,.06474904,11.692382,10.75611,.73949945,19576602,18008998,2807766.3,.41529998,.45145002,3.7497437,136.5,65.3815,56.727997,3.5984442,14.587819,3.8624701,14.6096,19.067001,3708.9614,5.1451898
2,4,202,.040561441,.73000002,.82499999,13.693944,.77610809,.8288039,0,9.9949999,8.54,.89999998,677954.5,0,1,0,0,0,0,0,0,2.1681914,2.714642,2.093689,2,1,204,.062510282,-.43251324,.64913106,.040561441,-2.7728167,0,0,3.9731786,4.0469999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3.96,3.97,8.8999996,8.9750004,0,0,1,1,1,0,0,.60234374,79.209991,80.550629,15.681601,15.7609,0,99.900024,72.931602,.68062496,.68691587,81,0,15.786148,0,0,85.3573,0,8.2838945,7.0779853,.64324141,21671074,18516356,1797005.6,0,0,0,214,64.415497,56.493996,3.4085336,15.057757,3.6574128,15.075777,19.117001,3639.0889,3.2929859
2,4,301,.017266203,.33972222,2.456996,9.3841009,.37131888,2.4596026,19.666666,8.3169994,7.7920003,.89999998,677954.5,0,0,0,1,0,0,0,0,2.1681914,2.714642,2.093689,2,2,204,.025118832,-.37486678,.64913106,.017266203,-3.6268837,6.3390002,59,3.9731786,4.0469999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3.96,3.97,8.8999996,8.9750004,0,1,0,1,0,1,0,.1378777,79.209991,80.550629,15.681601,15.7609,386.77774,69.172478,60.715267,6.036829,6.0496449,81,40.182922,15.786148,163.56766,153.24266,64.806061,15.591421,20.456512,19.165224,.91329688,18032848,16894548,5332889.5,49.39349,52.721462,410.80563,194.33333,66.093498,57.241997,3.7988114,13.425761,4.062202,13.444979,12.778,3783.3237,9.7724409
2,5,202,.019993212,1.4450001,1.5833334,13.693944,1.4911081,1.5871372,0,9.9949999,8.54,3.9400001,576738.31,0,1,0,0,0,0,0,0,2.1681914,1.883562,1.512778,2,1,205,.023840304,-.17598478,.94187838,.019993212,-3.8524833,0,0,3.9731786,4.0469999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.1199999,3.97,6.7399998,8.9750004,0,0,1,1,1,0,0,2.2234032,45.427597,80.550629,16.9744,15.7609,0,99.900024,72.931602,2.5069447,2.5190046,1552.3601,0,15.786148,0,0,85.3573,0,15.863437,13.554152,2.3665931,21671074,18516356,3441217.5,0,0,0,116.83333,45.478001,40.970001,5.5382271,14.437198,5.7245979,14.45006,12.728001,1863.2338,6.3059797
2,5,502,.028495399,1.005116,1.2472967,9.1953888,1.0360773,1.2473392,77.5,9.0290003,8.3059998,3.9400001,576738.31,0,0,0,0,0,0,0,1,2.1681914,1.883562,1.512778,2,5,205,.028495399,0,.94187838,.028495399,-3.4981334,.050000001,720,3.9731786,4.0469999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.1199999,3.97,6.7399998,8.9750004,1,0,1,0,0,0,1,1.073456,45.427597,80.550629,16.9744,15.7609,6006.25,81.522842,68.989632,1.5557491,1.5558552,1552.3601,.0025000002,15.786148,699.7475,643.71497,74.994873,.062366962,11.262226,10.360399,1.2923398,19576602,18008998,2704470.3,.41529998,.45145002,3.7497437,39.333328,46.444,41.204002,5.9781113,14.773234,6.1796284,14.789858,12.678,1913.6787,4.9559016
2,5,301,.0027463629,.69066668,4.3675852,9.3841009,.72226328,4.3701921,19.666666,8.3169994,7.7920003,3.9400001,576738.31,0,0,0,1,0,0,0,0,2.1681914,1.883562,1.512778,2,2,205,.005785929,-.74515146,.94187838,.0027463629,-5.8375988,6.3390002,59,3.9731786,4.0469999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.1199999,3.97,6.7399998,8.9750004,0,1,0,1,0,1,0,.52166426,45.427597,80.550629,16.9744,15.7609,386.77774,69.172478,60.715267,19.0758,19.098579,1552.3601,40.182922,15.786148,163.56766,153.24266,64.806061,27.702648,36.346886,34.052536,3.1564293,18032848,16894548,9475413,49.39349,52.721462,410.80563,97.166664,47.155998,41.718002,6.2925606,11.652946,6.4934425,11.667006,6.3890004,1967.254,17.363554
2,5,302,.0030395661,.53244448,5.6556482,9.3841009,.56404108,5.6582551,19.666666,8.1420002,7.7920003,3.9400001,576738.31,0,0,0,0,1,0,0,0,2.1681914,1.883562,1.512778,2,2,205,.005785929,-.64371419,.94187838,.0030395661,-5.7361612,6.3390002,59,3.9731786,4.0469999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.1199999,3.97,6.7399998,8.9750004,0,1,0,1,0,1,0,.31814232,45.427597,80.550629,16.9744,15.7609,386.77774,66.292168,60.715267,31.986357,32.01585,1552.3601,40.182922,15.786148,160.12599,153.24266,63.442467,35.86768,46.069515,44.089127,3.1914883,17653416,16894548,12268181,49.39349,51.612141,402.1618,97.166664,47.331001,41.718002,6.4507828,10.364882,6.6516647,10.378942,6.3890004,1974.5548,22.481258
2,5,203,.002436009,1.4,1.5833334,13.693944,1.446108,1.5871372,0,9.9949999,8.54,3.9400001,576738.31,0,0,1,0,0,0,0,0,2.1681914,1.883562,1.512778,2,1,205,.023840304,-2.2810166,.94187838,.002436009,-5.9575152,0,0,3.9731786,4.0469999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.1199999,3.97,6.7399998,8.9750004,0,1,0,1,1,0,0,2.0912282,45.427597,80.550629,16.9744,15.7609,0,99.900024,72.931602,2.5069447,2.5190046,1552.3601,0,15.786148,0,0,85.3573,0,15.863437,13.554152,2.2951717,21671074,18516356,3441217.5,0,0,0,116.83333,45.478001,40.970001,5.5832272,14.437198,5.769598,14.45006,12.728001,1863.2338,6.3059797
2,5,201,.001411083,1.91,1.5833334,13.693944,1.956108,1.5871372,0,9.9949999,8.54,3.9400001,576738.31,1,0,0,0,0,0,0,0,2.1681914,1.883562,1.512778,2,1,205,.023840304,-2.8270202,.94187838,.001411083,-6.5035186,0,0,3.9731786,4.0469999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.1199999,3.97,6.7399998,8.9750004,0,0,1,1,1,0,0,3.8263583,45.427597,80.550629,16.9744,15.7609,0,99.900024,72.931602,2.5069447,2.5190046,1552.3601,0,15.786148,0,0,85.3573,0,15.863437,13.554152,3.1046119,21671074,18516356,3441217.5,0,0,0,116.83333,45.478001,40.970001,5.0732274,14.437198,5.2595978,14.45006,12.728001,1863.2338,6.3059797
2,6,201,.0022349921,2.095,1.8541666,13.693944,2.141108,1.8579706,0,9.9949999,8.54,3.9200001,654286.31,1,0,0,0,0,0,0,0,2.1681914,2.7777729,2.231225,3,1,206,.042890359,-2.9544094,.93927133,.0022349921,-6.0408669,0,0,3.9731786,4.0469999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.9200001,3.97,7.8699999,8.9750004,0,0,1,1,1,0,0,4.5843434,61.936897,80.550629,15.366401,15.7609,0,99.900024,72.931602,3.4379339,3.4520547,1536.64,0,15.786148,0,0,85.3573,0,18.570415,15.867069,3.9781158,21671074,18516356,4028436,0,0,0,116.83333,45.478001,40.970001,5.7297897,17.38899,5.9161611,17.401854,12.728001,1863.2338,7.3820491
2,6,202,.03020793,1.595,1.8541666,13.693944,1.641108,1.8579706,0,9.9949999,8.54,3.9200001,654286.31,0,1,0,0,0,0,0,0,2.1681914,2.7777729,2.231225,3,1,206,.042890359,-.35054255,.93927133,.03020793,-3.437,0,0,3.9731786,4.0469999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.9200001,3.97,7.8699999,8.9750004,0,0,1,1,1,0,0,2.6932356,61.936897,80.550629,15.366401,15.7609,0,99.900024,72.931602,3.4379339,3.4520547,1536.64,0,15.786148,0,0,85.3573,0,18.570415,15.867069,3.0491304,21671074,18516356,4028436,0,0,0,116.83333,45.478001,40.970001,6.2297897,17.38899,6.4161611,17.401854,12.728001,1863.2338,7.3820491
2,6,502,.015568255,1.1454567,1.5704917,9.1953888,1.1764178,1.5705342,77.5,9.0290003,8.3059998,3.9200001,654286.31,0,0,0,0,0,0,0,1,2.1681914,2.7777729,2.231225,3,5,206,.015568255,0,.93927133,.015568255,-4.0998707,.050000001,720,3.9731786,4.0469999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.9200001,3.97,7.8699999,8.9750004,1,0,1,0,0,0,1,1.3839589,61.936897,80.550629,15.366401,15.7609,6006.25,81.522842,68.989632,2.466444,2.4665778,1536.64,.0025000002,15.786148,699.7475,643.71497,74.994873,.078526713,14.180354,13.044857,1.8476045,19576602,18008998,3405219,.41529998,.45145002,3.7497437,39.333328,46.444,41.204002,6.6793332,17.672665,6.8808513,17.689291,12.678,1913.6787,6.2400131
2,6,302,0,.62883329,6.6610804,9.3841009,.66043001,6.6636872,19.666666,8.1420002,7.7920003,3.9200001,654286.31,0,0,0,0,1,0,0,0,2.1681914,2.7777729,2.231225,3,2,206,.0022700389,-224.17055,.93927133,1.0000000e-10,-22.9632,6.3390002,59,3.9731786,4.0469999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.9200001,3.97,7.8699999,8.9750004,0,1,0,1,0,1,0,.43616781,61.936897,80.550629,15.366401,15.7609,386.77774,66.292168,60.715267,44.369991,44.404728,1536.64,40.182922,15.786148,160.12599,153.24266,63.442467,42.241116,54.255741,51.923454,4.4008989,17653416,16894548,14448150,49.39349,51.612141,402.1618,97.166664,47.331001,41.718002,7.1959567,12.582076,7.3968391,12.596138,6.3890004,1974.5548,26.476019
2,6,301,.0022700389,.81550002,5.4490843,9.3841009,.84709668,5.4516912,19.666666,8.3169994,7.7920003,3.9200001,654286.31,0,0,0,1,0,0,0,0,2.1681914,2.7777729,2.231225,3,2,206,.0022700389,0,.93927133,.0022700389,-6.0253072,6.3390002,59,3.9731786,4.0469999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.9200001,3.97,7.8699999,8.9750004,0,1,0,1,0,1,0,.71757281,61.936897,80.550629,15.366401,15.7609,386.77774,69.172478,60.715267,29.69252,29.720936,1536.64,40.182922,15.786148,163.56766,153.24266,64.806061,34.558273,45.341713,42.47958,4.6181097,18032848,16894548,11820310,49.39349,52.721462,410.80563,97.166664,47.155998,41.718002,7.0092897,13.794072,7.2101727,13.808134,6.3890004,1967.254,21.660543
2,6,203,.010447435,1.545,1.8541666,13.693944,1.5911081,1.8579706,0,9.9949999,8.54,3.9200001,654286.31,0,0,1,0,0,0,0,0,2.1681914,2.7777729,2.231225,3,1,206,.042890359,-1.4122906,.93927133,.010447435,-4.4987478,0,0,3.9731786,4.0469999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.9200001,3.97,7.8699999,8.9750004,0,1,0,1,1,0,0,2.531625,61.936897,80.550629,15.366401,15.7609,0,99.900024,72.931602,3.4379339,3.4520547,1536.64,0,15.786148,0,0,85.3573,0,18.570415,15.867069,2.9562321,21671074,18516356,4028436,0,0,0,116.83333,45.478001,40.970001,6.2797899,17.38899,6.4661608,17.401854,12.728001,1863.2338,7.3820491
2,8,201,.00073361798,.51499999,.38333333,13.693944,.56110811,.38713723,0,9.9949999,8.54,1.9450001,802330.19,1,0,0,0,0,0,0,0,2.1681914,.4839375,.3628225,4.5,1,208,.041051548,-4.0245953,.69354749,.00073361798,-6.8515863,0,0,3.9731786,4.0469999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3.9000001,3.97,7.8649998,8.9750004,0,0,1,1,1,0,0,.31484231,61.858223,80.550629,15.210001,15.7609,0,99.900024,72.931602,.14694443,.14987524,378.30252,0,15.786148,0,0,85.3573,0,3.8694365,3.3061519,.21722585,21671074,18516356,839387.69,0,0,0,214,64.415497,56.493996,1.3686427,7.7201099,1.6175215,7.7381306,19.117001,3639.0889,1.5381653
